"4453","conquiēscere","conquiēsc","conquiēscere","-","-","休む、不活発になる、不活性化する","to rest, to be inactive","3","0","1","0","1","0"
"4454","conquirere","conquir","conquirere","conquīsīv","conquīsītus","探す、探す、熱心に探す、入念に探す、探しに行く、集める、集める、調べる、探す","to seek for, to hunt up, to search out eagerly, to search out carefully, to go in quest of, to collect, to bring together, to investigate, to search out","3","0","0","0","0","0"
"4455","cōnsenēscere","cōnsenēsc","cōnsenēscere","-","-","成長する、老いる、一緒に白髪になる、仕事で老いる、弱くなる、虚弱になる、無力になる、衰弱する、衰退する、衰退する、尊敬を失う","to grow, to become old, to grey together, to grow old in occupation, to become weak, to become infirm, to become powerless, to waste away, to decay, to fade, to lose respect","3","0","1","0","1","0"
"4456","cōnscindere","cōnscind","cōnscindere","cōnscid","cōnscissus","バラバラに引き裂く、バラバラに引き裂く","to tear to pieces, to rend to pieces","3","0","0","0","0","0"
"4457","cōnscīscere","cōnscīsc","cōnscīscere","cōnscīv","cōnscītus","承認する、決定する、決定する、規定する、制定する、何かを決定する、何かを解決する、自分で裁定する、自分で決定する、自分に適切にする","to approve of, to decree, to determine, to ordain, to enact, to determine upon something, to resolve upon something, to adjudge for oneself, to decree for oneself, to appropriate to oneself","3","0","0","0","0","0"
"4458","cōnscīscere","cōnscīsc","cōnscīscere","cōnsci","cōnscītus","承認する、決定する、決定する、規定する、制定する、何かを決定する、何かを解決する、自分で裁定する、自分で決定する、自分に適切にする","to approve of, to decree, to determine, to ordain, to enact, to determine upon something, to resolve upon something, to adjudge for oneself, to decree for oneself, to appropriate to oneself","3","0","0","0","0","0"
"4460","cōnsīdere","cōnsīd","cōnsīdere","cōnsēd","cōnsessus","座る、着席する、和解する、裁判官として座る、下宿する","to sit down, to be seated, to settle, to sit as judge, to lodge","3","0","0","0","0","0"
"4461","cōnsilēscere","cōnsilēsc","cōnsilēscere","cōnsiluī","-","静かになる、沈黙する、沈黙する","to become still, to keep silent, to fall silent","3","0","1","0","0","0"
"4462","cōnsternere","cōnstern","cōnsternere","cōnstrāv","cōnstrātus","まく、わらぶきする","to strew, to thatch","3","0","0","0","0","0"
"4463","cōnsuēfacere","cōnsuēfaci","cōnsuēfacere","cōnsuēfēc","cōnsuēfactus","慣れる、慣れる","to get accustomed, to get used to","3a","0","0","0","0","0"
"4464","consuescere","consuesc","consuescere","-","-","慣れる、慣れる、慣れる、傾向がある、性交する","to accustom, to inure, to habituate, to tend to, to have sexual intercourse with","3","0","1","0","1","0"
"4465","contabescere","contabesc","contabescere","-","-","ゆっくりと浪費する、消耗する","to waste slowly away, to be consumed","3","0","1","0","1","0"
"4466","conterere","conter","conterere","contrīv","contrītus","粉々に砕く、粉々に砕く、傷つく、砕ける、すり減る、すり減る、消費する、浪費する、浪費する","to grind to pieces, to crush to pieces, to bruise, to crumble, to wear down to wear away, to consume, to waste, to squander","3","0","0","0","0","0"
"4467","conticēscere","conticēsc","conticēscere","-","-","沈黙する、静まる、辞退する、立ち止まる、沈黙する","to fall silent, to come to rest, to decline, to stop, to silence","3","0","1","0","1","0"
"4468","conticīscere","conticīsc","conticīscere","-","-","沈黙する、静まる、辞退する、立ち止まる、沈黙する","to fall silent, to come to rest, to decline, to stop, to silence","3","0","1","0","1","0"
"4469","contremescere","contremesc","contremescere","-","-","震える、動揺する、恐れる","to tremble all over, to waver, to be afraid of","3","0","1","0","1","0"
"4470","contremiscere","contremisc","contremiscere","-","-","震える、動揺する、恐れる","to tremble all over, to waver, to be afraid of","3","0","0","0","1","0"
"4471","contundere","contund","contundere","contud","contūsus","完全に鎮圧する、打ちのめして果肉にする、叩いて果肉にする、あざを作る、痛める","to utterly subdue, to beat to pulp, to pound to pulp, to bruise, to make sore","3","0","0","0","0","0"
"4472","convalēscere","convalēsc","convalēscere","-","-","回復する、力を得る","to recover, to gain strength","3","0","1","0","1","0"
"4473","convincere","convinc","convincere","convīc","convictus","説得する、征服する、立証する、有罪判決を下す、罪を認める","to convince, to conquer, to establish, to convict, to find guilty","3","0","0","0","0","0"
"4474","corrumpere","corrump","corrumpere","corrūp","corruptus","倒錯する、腐敗する、堕落する、感染する、贈り物によって自分自身を獲得する、賄賂を贈る、台無しにする、腐敗させる、汚染する、汚染する、誘惑する、誘惑する","to pervert, to corrupt, to deprave, to infect, to gain to myself by gifts, to bribe, to spoil, to rot, to taint, to contaminate, to tempt, to seduce","3","0","0","0","0","0"
"4475","crēbēscere","crēbēsc","crēbēscere","-","-","頻繁になる、増加する、強くなる、増加する、広まる、広く報道される","to become frequent, to increase, to grow strong, to be on rise, to be spread, to be generally reported","3","0","0","0","1","0"
"4476","crēbrēscere","crēbrēsc","crēbrēscere","-","-","頻繁になる、増加する、強くなる、増加する、広まる、広く報道される","to become frequent, to increase, to grow strong, to be on rise, to be spread, to be generally reported","3","0","0","0","1","0"
"4477","crūdēscere","crūdēsc","crūdēscere","crūdu","-","厳しくなる、暴力的になる、悪化する","to grow harsh, to grow violent, to grow worse","3","0","0","0","0","0"
"4479","dēcipere","dēcipi","dēcipere","dēcēp","dēceptus","捕まえる、罠にかける、罠にかける、だます、誤解させる、だます、逃れる、ごまかす","to catch, to ensnare, to entrap, to deceive, to mislead, to beguile, to elude, to cheat","3a","0","0","0","0","0"
"4480","dēcrēscere","dēcrēsc","dēcrēscere","dēcrēv","-","少なくなる、短くなる、減少する、衰える、減少する、消滅する、衰退する、姿を消す、衰退する","to grow less, to grow shorter, to decrease, to wane, to dwindle, to vanish, to fade, to disappear, to pass away by diminution","3","0","1","0","0","0"
"4481","dēcumbere","dēcumb","dēcumbere","dēcubu","dēcubitus","横になる","to lie down","3","0","0","0","0","0"
"4482","dēdīscere","dēdīsc","dēdīscere","dēdīdic","-","学ぶことを忘れる、偽造する","to unlearn, to forge","3","0","1","0","0","0"
"4483","dēfervēscere","dēfervēsc","dēfervēscere","-","-","沸騰を止める、冷やす、落ち着かせる","to stop boilling, to cool off, to calm down","3","0","1","0","1","0"
"4485","dēflorēscere","dēflorēsc","dēflorēscere","-","-","花を咲かせる、萎む、萎れる、枯れる、枯れる","to shed blossom, to fade, to wither, to decay, to decline","3","0","1","0","1","0"
"4486","dēfodere","dēfodi","dēfodere","dēfōd","dēfossus","埋める、掘り下げる、掘り起こす","to bury, to dig down, to dig up","3a","0","0","0","0","0"
"4487","dēfringere","dēfring","dēfringere","dēfrēg","dēfrāctus","断ち切る","to break off","3","0","0","0","0","0"
"4488","dēfugere","dēfugi","dēfugere","dēfūg","dēfugitus","逃げる、避ける","to escape, to avoid","3a","0","0","0","0","0"
"4489","dēfundere","dēfund","dēfundere","dēfūd","dēfūsus","注ぐ","to pour down","3","0","0","0","0","0"
"4490","dēhīscere","dēhisc","dēhīscere","-","-","隙間を空ける","to leave gap","3","0","1","0","1","0"
"4491","dēicere","dēici","dēicere","dēiēc","dēiectus","倒す、倒す","to throw down, to overthrow","3a","0","0","0","0","0"
"4492","dējicere","dējici","dējicere","dējiēc","dējiectus","倒す、倒す","to throw down, to overthrow","3a","0","0","0","0","0"
"4493","dēligere","dēlig","dēligere","dēlēg","dēlēctus","摘み取る、選ぶ、選択する","to pick off, to choose, to select","3","0","0","0","0","0"
"4494","dēlinere","dēlin","dēlinere","dēlēv","dēlitus","にじませる、塗りつける、油をそそぐ、消す、にじませる、しみを付ける","to smear, to daub, to anoint, to obliterate, to smudge, to blot out","3","0","0","0","0","0"
"4495","dēlinquere","dēlinqu","dēlinquere","dēlīqu","dēlictus","義務を怠る、気分を害する","to fail duty, to offend","3","0","0","0","0","0"
"4496","dēliquēscere","dēliquēsc","dēliquēscere","-","-","溶ける、溶解する、消える、消失する","to melt, to dissolve, to vanish, to disappear","3","0","1","0","1","0"
"4497","dēlitēscere","dēlitēsc","dēlitēscere","-","-","隠れる、避難する","to hide, to take refuge","3","0","1","0","1","0"
"4498","delitīscere","delitīsc","delitīscere","-","-","隠れる、避難する","to hide, to take refuge","3","0","1","0","1","0"
"4499","demetere","demet","demetere","demessu","demessus","刈り取る、摘み取る","to reap, to pick","3","0","0","0","0","0"
"4500","dēpāscere","dēpāsc","dēpāscere","dēpāv","dēpāstus","牛を放牧する、荒らす","to pasture cattle, to lay waste","3","0","0","0","0","0"
"4501","dēpellere","dēpell","dēpellere","dēpul","dēpulsus","追い払う、追放する、取り除く","to drive away, to expel, to remove","3","0","0","0","0","0"
"4502","deperdere","deperd","deperdere","dēperdid","dēperditus","破滅する、失う","to ruin, to lose","3","0","0","0","0","0"
"4504","dēpōscere","dēpōsc","dēpōscere","dēpopōsc","-","強制的に要求する、要求する","to demand peremptorily, to require","3","0","1","0","0","0"
"4505","dērelinquere","derelinqu","dērelinquere","dērelīqu","dērelictus","置き去りにする、棄てる、捨てる、遺棄する","to leave behind, to abandon","3","0","0","0","0","0"
"4506","dērigēscere","dērigēsc","dērigēscere","-","-","固くなる、堅くなる、硬くなる、凝る","to become rigid, to stiffen, to curdle","3","0","1","0","1","0"
"4507","dēscīscere","descisc","dēscīscere","dēscīv","dēscītus","自分を解放する、撤退する、立ち去る、亡命する、脱走する、反抗する、脱走する、脱走する、出発する、逸脱する、撤退する、脱落する、不誠実になる","to free myself, to withdraw, to leave, to defect, to desert, to revolt from, todesert to, togo over to, to depart, to deviate, to withdraw from, to fall off from, to be unfaithful to","3","0","1","0","0","0"
"4508","dēsenēscere","dēsenēsc","dēsenēscere","-","-","加齢とともに衰える、死に絶える","to diminish with age, to die away","3","0","1","0","1","0"
"4511","dēsistere","dēsist","dēsistere","dēstit","-","あきらめる、立ち止まる、やめる","to give up, to stand off, to desist from","3","0","1","0","0","0"
"4512","dēsternere","dēstern","dēsternere","dēstrāv","dēstrātus","鞍を外す、その覆いから解放する","to unsaddle, to free from its covering","3","0","0","0","0","0"
"4513","dēterere","dēter","dēterere","dētrīv","dētrītus","擦る、すりつぶす、弱める","to chafe, to grind, to weaken","3","0","0","0","0","0"
"4514","dēvigēscere","dēvigēsc","dēvigēscere","-","-","活力を失う","to lose ones vigor","3","0","1","0","1","0"
"4515","devincere","devinc","devincere","dēvīc","dēvictus","完全に征服する","to conquer entirely","3","0","0","0","0","0"
"4516","didere","did","didere","dīdid","dīditus","配布する、広める","to distribute, to spread","3","0","0","0","0","0"
"4517","diffindere","diffind","diffindere","diffid","diffissus","割る、分割する","to divide, to split","3","0","0","0","0","0"
"4518","diffringere","diffring","diffringere","diffrēg","diffrāctus","粉々になる、分裂する","to shatter, to break up","3","0","0","0","0","0"
"4519","diffugere","diffugi","diffugere","diffūg","diffugitus","違う方向に逃げる","to flee away in different directions","3a","0","0","0","0","0"
"4520","diffundere","diffund","diffundere","diffūd","diffūsus","拡散する、拡散する","to diffuse, to spread out","3","0","0","0","0","0"
"4521","dīgnōscere","dīgnōsc","dīgnōscere","dīnōv","dīnōtus","区別する","to distinguish","3","0","0","0","0","0"
"4522","dīnōscere","dīnōsc","dīnōscere","dīnōv","dīnōtus","区別する","to distinguish","3","0","0","0","0","0"
"4523","dirimere","dirim","dirimere","dirēm","dirēmptus","分解する、分解する、分離する","to take apart, to divide, to separate","3","0","0","0","0","0"
"4524","dīrumpere","dīrump","dīrumpere","dīrūp","dīruptus","粉々になる、破裂する、破裂する","to shatter, to rupture, to burst","3","0","0","0","0","0"
"4525","discernere","discern","discernere","discrēv","discrētus","見分ける、見分ける、区別する","to discern, to distinguish, to separate","3","0","0","0","0","0"
"4526","discindere","discind","discindere","discid","discissus","真っ二つに切る、分ける","to cut in two, to divide","3","0","0","0","0","0"
"4527","discrēdere","discrēd","discrēdere","discrēdid","discrēditus","不信感を持つ","to be incredulous towards","3","0","0","0","0","0"
"4528","discumbere","discumb","discumbere","discubu","discubitus","テーブルに寄りかかる、横になる","to recline at table, to lie down","3","0","0","0","0","0"
"4529","disicere","disici","disicere","disiēc","disiectus","引き離す、半分にする、分割する、破壊する","to drive apart, to halve, to divide, to destroy","3a","0","0","0","0","0"
"4530","disjicere","disjici","disjicere","disjiēc","disjiectus","引き離す、半分にする、分割する、破壊する","to drive apart, to halve, to divide, to destroy","3a","0","0","0","0","0"
"4531","dispellere","dispell","dispellere","dispul","dispulsus","追い散らす、分散させる","to drive apart, to disperse","3","0","0","0","0","0"
"4532","disperdere","disperd","disperdere","disperdid","disperditus","破壊する、台無しにする","to destroy, to ruin","3","0","0","0","0","0"
"4533","dispōnere","dispōn","dispōnere","disposu","dispositus","あちらこちらに置く、配る、配置する","to place here and there, to distribute, to arrange","3","0","0","0","0","0"
"4534","disrumpere","disrump","disrumpere","disrūp","disruptus","粉々になる、破裂する、分裂する","to shatter, to burst, to split","3","0","0","0","0","0"
"4536","dīvēndere","dīvēnd","dīvēndere","dīvēndid","dīvēnditus","小ロットで売る","to sell in small lots","3","0","0","0","0","0"
"4537","dulcēscere","dulcēsc","dulcēscere","dulcu","-","甘くなる","to become sweet","3","0","1","0","0","0"
"4538","dūrēscere","dūrēsc","dūrēscere","dūru","-","硬くなる、硬くなる","to harden, to grow hard","3","0","1","0","0","0"
"4539","ecfringere","ecfring","ecfringere","ecfrēg","ecfrāctus","打ち破る、打ち破る","to break open, to break off","3","0","0","0","0","0"
"4540","ēdīscere","ēdīsc","ēdīscere","ēdidic","-","暗記する","to learn by heart","3","0","1","0","0","0"
"4541","effervescere","effervesc","effervescere","-","-","沸騰する","to boil up","3","0","1","0","1","0"
"4542","efflōrēscere","efflōrēsc","efflōrēscere","-","-","開花する、栄える","to blossom forth, to flourish","3","0","1","0","1","0"
"4543","effodere","effodi","effodere","effōd","effossus","掘り出す、掘り出す","to dig out, to excavate","3a","0","0","0","0","0"
"4544","effringere","effring","effringere","effrēg","effrāctus","打ち破る、打ち破る","to break open, to break off","3","0","0","0","0","0"
"4547","ēicere","ēici","ēicere","ēiēc","ēiectus","追い出す、追放する","to cast out, to expel","3a","0","0","0","0","0"
"4548","ejicere","ejici","ejicere","ējiēc","ējiectus","追い出す、追放する","to cast out, to expel","3a","0","0","0","0","0"
"4549","ēlanguēscere","ēlanguēsc","ēlanguēscere","ēlangu","-","垂れる、たるむ、落ち着く","to droop, to slacken, to relax","3","0","1","0","0","0"
"4551","ēmacrēscere","ēmacrēsc","ēmacrēscere","ēmacru","-","やせ衰える","to become emaciated","3","0","1","0","0","0"
"4553","ēnitēscere","ēnitēsc","ēnitēscere","-","-","輝き出す","to shine forth","3","0","1","0","1","0"
"4554","ērubēscere","ērubēsc","ērubēscere","-","-","赤くなる、顔を赤らめる、恥じる","to redden, to blush, to be ashamed of","3","0","1","0","1","0"
"4555","ērumpere","ērump","ērumpere","ērūp","ēruptus","破裂する、勃発する、噴出する","to burst, to break out, to erupt","3","0","0","0","0","0"
"4556","ēvalēscere","evalesc","ēvalēscere","-","-","力を増す、勝つ","to increase in strength, to prevail","3","0","1","0","1","0"
"4557","ēvānēscere","ēvānēsc","ēvānēscere","-","-","消える、消える、消える","to vanish, to disappear, to pass away","3","0","1","0","1","0"
"4558","ēvīlēscere","ēvīlēsc","ēvīlēscere","ēvīlu","-","無価値になる、安っぽくなる","to become worthless, to cheapen","3","0","1","0","0","0"
"4559","evincere","evinc","evincere","ēvīc","ēvictus","征服する、征服する、征服する、説得する","to overcome, to conquer, to subdue, to persuade","3","0","0","0","0","0"
"4560","exalbēscere","exalbēsc","exalbēscere","-","-","色褪せる、青ざめる","to fade, to pale","3","0","1","0","1","0"
"4561","exārēscere","exārēsc","exārēscere","-","-","乾く","to dry up","3","0","1","0","1","0"
"4562","excandēscere","excandēsc","excandēscere","-","-","発火する、炎上する、燃え上がる","to catch fire, to burst into flame, to flare up","3","0","1","0","1","0"
"4563","excernere","excern","excernere","excrēv","excrētus","分離する、選び出す、選出する","to separate, to single out","3","0","0","0","0","0"
"4565","excrēscere","excrēsc","excrēscere","excrēv","excrētus","成長する、育つ","to grow out, to grow up","3","0","0","0","0","0"
"4566","excurrere","excurr","excurrere","excurr","excursus","尽きる、出撃する、伸びる","to run out, to sally, to extend","3","0","0","0","0","0"
"4567","exedere","exed","exedere","exēd","exēsus","食べ尽くす、消費する","to eat up, to consume","3","0","0","0","0","0"
"4568","exhorrēscere","exhorrēsc","exhorrēscere","-","-","身震いする、おびえる、震える","to shudder, to be terrified, to tremble at","3","0","1","0","1","0"
"4570","eximere","exim","eximere","exēm","exēmptus","取り出す、取り出す","to extract, to take out","3","0","0","0","0","0"
"4571","existere","exist","existere","extit","-","存在する、出現する、現れる、なる","to exist, to emerge, to appear, to become","3","0","1","0","0","0"
"4572","exolēscere","exolēsc","exolēscere","-","-","成長する、古くなる、劣化する、衰退する、忘れ去られる","to grow up, to grow stale, to deteriorate, to ade away, to be forgotten","3","0","1","0","1","0"
"4573","expallēscere","expallēsc","expallēscere","-","-","青くなる、白くなる","to turn pale, to go white","3","0","1","0","1","0"
"4574","expavēscere","expavēsc","expavēscere","expāv","-","怖がる","to become frightened","3","0","1","0","0","0"
"4577","expōscere","expōsc","expōscere","expopōsc","-","要求する、頼む、求める","to request, to ask for, to demand","3","0","1","0","0","0"
"4578","exquīrere","exquīr","exquīrere","exquīsīv","exquīsītus","探す、捜す、捜索する、探索する","to seek out, to search for, to hunt up","3","0","0","0","0","0"
"4579","exscindere","exscind","exscindere","exscid","exscissus","取り壊す、破壊する、壊す","to demolish, to destroy","3","0","0","0","0","0"
"4580","exsistere","exsist","exsistere","exstit","-","存在する、現れる、なる","to exist, to appear, to become","3","0","1","0","0","0"
"4581","extābēscere","extābēsc","extābēscere","-","-","溶ける、消える、消失する、消滅する","to melt away, to vanish, to disappear","3","0","1","0","1","0"
"4582","exterere","exter","exterere","exterīv","exterītus","こする","to rub out, tobring out by rubbing, torub off, torub away, to tread down, to crush, to use up","3","0","0","0","0","0"
"4583","extimēscere","extimēsc","extimēscere","-","-","怯える、恐れる、怖がる","to take fright, to be alarmed, to dread","3","0","1","0","1","0"
"4584","extundere","extund","extundere","extud","extūsus","伸ばす、突き出す、広げる、延ばす、続ける、拡大する、増やす","to stretch out, to thrust out, to extend, to prolong, to continue, to enlarge, to increase","3","0","0","0","0","0"
"4585","findere","find","findere","fid","fissus","割る、分解する、分離する、分離する、分割する、分離する、分離する、割る、破裂する","to cleave, to break up, to separate, to divide, to split, to part, to split, to burst","3","0","0","0","0","0"
"4586","flaccescere","flaccesc","flaccescere","-","-","しおれる、枯れる、垂れる、衰える、旗を立てる","to wilt, to wither, to droop, to languish, to flag","3","0","1","0","1","0"
"4587","fodere","fodi","fodere","fōd","fossus","掘る、掘る、掘る、埋める、掘る、場所から地球を一掃する、採掘する、採石する、刺す、突き刺す、突き刺す、突き刺す、突き刺す、突き刺す、傷つける、刺す、刺す、邪魔する","to dig, to dig up, to dig out, to bury, to dig out, to clear out earth from place, to mine, to quarry, to prick, to prod, to pierce, to thrust, to jab, to stab, to wound, to goad, to sting, to disturb","3a","0","0","0","0","0"
"4588","fracescere","fracesc","fracescere","fracu","-","柔らかくなる、まろやかになる、腐る、だめになる","to become soft, to become mellow, to rot, to spoil","3","0","1","0","0","0"
"4589","frondescere","frondesc","frondescere","frondu","-","葉っぱになる、葉を出す、発芽する、緑を出す","to become leafy, to leaf out, to shoot, to put forth greens","3","0","1","0","0","0"
"4591","gnōscere","gnōsc","gnōscere","gnōv","gnōtus","何かを知る、学ぶ、知る、認識する、知り合いになる、誰かを認識する、親しくなる、性交する、一緒に寝る、理由を受け入れる、言い訳を受け入れる、神を認める、服従する","to become acquainted with something, to learn about, to know, to recognize, to be acquainted with, to recognize someone, to be familiar with, to have had sex with, to have ever slept with, to accept reason, to accept excuse, to acknowledge God, submit to","3","0","0","0","0","0"
"4592","horrēscere","horrēsc","horrēscere","-","-","剛毛になる、おびえる","to bristle, to become terrified","3","0","1","0","0","0"
"4593","īcere","īci","īcere","īc","īctus","打つ、刺す","to hit, to strike, to smite, to stab","3a","0","0","0","0","0"
"4594","illinere","illin","illinere","illēv","illitus","塗りつける、油をそそぐ","to smear over, to anoint","3","0","0","0","0","0"
"4595","immadescere","immadesc","immadescere","-","-","湿る","to become wet, to become moist","3","0","1","0","1","0"
"4596","impellere","impell","impellere","impul","impulsus","駆り立てる、駆り立てる、扇動する、刺激する、説得する、転覆させる、征服する、敗走させる、破壊する、打ち負かす","to impel, to urge on, to instigate, to stimulate, to persuade, to overthrow, to subdue, to rout, to destroy, to vanquish","3","0","0","0","0","0"
"4597","impingere","imping","impingere","impēg","impāctus","押す、打つ、突進する、押す、力を加える、強制する、駆り立てる、突き刺す、叩く、","to push, to strike, to dash against, to press upon, to force upon, to force, to drive, to thrust, to beat, to thump, to strike ","3","0","0","0","0","0"
"4599","inacēscere","inacēsc","inacēscere","-","-","酸っぱくなる","to turn sour at","3","0","1","0","1","0"
"4600","inārēscere","inārēsc","inārēscere","-","-","干乾びる","to dry up","3","0","1","0","1","0"
"4601","incalēscere","incalēsc","incalēscere","-","-","熱くなる、熱くなる","to grow hot, to become heated","3","0","1","0","1","0"
"4602","incandēscere","incandēsc","incandēscere","-","-","暖かくなる、熱くなる、光る","to grow warm, to be heated, to glow","3","0","1","0","1","0"
"4603","incanēscere","incanēsc","incanēscere","-","-","灰色になる","to turn gray","3","0","1","0","1","0"
"4604","incernere","incern","incernere","incrēv","incrētus","散らす、ふるいをかける","to sift upon, to cover with sifting, to scatter, to sprinkle with sieve, to sift with sieve","3","0","0","0","0","0"
"4606","inclārēscere","inclārēsc","inclārēscere","-","-","明るくなる、有名になる","to become clear, to become light, to become famous, to become celebrated","3","0","1","0","1","0"
"4607","incrēbēscere","incrēbēsc","incrēbēscere","-","-","強くなる、広がる","to become stronger, to spread","3","0","1","0","1","0"
"4608","increbrēscere","increbrēsc","increbrēscere","-","-","強くなる、広がる","to become stronger, to spread","3","0","1","0","1","0"
"4609","incrēscere","incrēsc","incrēscere","-","-","成長する、膨らむ","to grow in, to swell","3","0","1","0","1","0"
"4610","incurrere","incurr","incurrere","incurr","incursus","突っ込む、攻撃する、侵入する、侵略する","to run into, to attack, to invade","3","0","0","0","0","0"
"4611","indere","ind","indere","indid","inditus","入れる、着る","to put in, to put on","3","0","0","0","0","0"
"4612","indolēscere","indolēsc","indolēscere","-","-","心の痛みを感じる、悲しむ","to feel pain of mind, to grieve","3","0","1","0","1","0"
"4613","indurēscere","indurēsc","indurēscere","-","-","硬くなる、硬くなる","to harden, to become tough","3","0","1","0","1","0"
"4614","īnficere","īnfici","īnficere","īnfēc","īnfectus","感染する、毒を入れる、染める、腐敗させる","to infect, to poison, to dye, to corrupt","3a","0","0","0","0","0"
"4615","īnfodere","īnfodi","īnfodere","īnfōd","īnfossus","埋める、埋設する","to bury, to inter","3a","0","0","0","0","0"
"4616","īnfringere","īnfring","īnfringere","īnfrēg","īnfrāctus","壊れる、弱くなる、衰える","to break, to weaken, to diminish","3","0","0","0","0","0"
"4617","infundere","infund","infundere","īnfūd","īnfūsus","注ぎ込む","to pour in","3","0","0","0","0","0"
"4618","ingemēscere","ingemēsc","ingemēscere","-","-","呻く","to groan","3","0","1","0","1","0"
"4619","ingemīscere","ingemīsc","ingemīscere","-","-","呻く","to groan","3","0","1","0","1","0"
"4620","ingignere","ingign","ingignere","ingenu","ingenitus","生まれつき植え付ける","to instill by birth","3","0","0","0","0","0"
"4621","inhorrēscere","inhorrēsc","inhorrēscere","-","-","剛毛になる、震える、身震いする","to bristle up, to tremble, to shudder at","3","0","1","0","1","0"
"4622","inicere","inici","inicere","iniēc","iniectus","投入する、注入する","to throw in, to instill","3a","0","0","0","0","0"
"4623","injicere","injici","injicere","iniēc","iniectus","投入する、注入する","to throw in, to instill","3a","0","0","0","0","0"
"4624","innectere","innect","innectere","innexu","innexus","結ぶ、留める","to tie, to fasten","3","0","0","0","0","0"
"4625","innotēscere","innotēsc","innotēscere","innōtu","-","知られるようになる","to become known","3","0","1","0","0","0"
"4626","inolēscere","inolēsc","inolēscere","-","-","成長する","to grow in","3","0","1","0","1","0"
"4627","inpellere","inpell","inpellere","inpul","inpulsus","駆り立てる、駆り立てる","to impel, to urge on","3","0","0","0","0","0"
"4628","inpingere","inping","inpingere","inpēg","inpāctus","押す、打つ、突進する、押す、力を加える、強制する、駆り立てる、突き刺す、叩く、","to push, to strike, to dash against, to press upon, to force upon, to force, to drive, to thrust, to beat, to thump, to strike ","3","0","0","0","0","0"
"4629","inpōnere","inpōn","inpōnere","inposu","inpositus","置く、確立する、負わせる、割り当てる、設定する","to put upon, to establish, to inflict, to assign, to set","3","0","0","0","0","0"
"4630","inquīrere","inquīr","inquīrere","inquīsīv","inquīsītus","調べる、調査する","to examine, to investigate","3","0","0","0","0","0"
"4631","inrumpere","inrump","inrumpere","inrūp","inruptus","侵入する、侵入する、侵入する","to invade, to break into, to intrude","3","0","0","0","0","0"
"4632","insenēscere","insenēsc","insenēscere","-","-","年をとる","to grow old in","3","0","1","0","1","0"
"4633","inserere","inser","inserere","īnsēv","īnsitus","種をまく、植える、入れる、挿入する、導入する、含める","to sow, to plant, to put in, to insert, to introduce, to include","3","0","0","0","0","0"
"4634","īnsīdere","īnsīd","īnsīdere","īnsēd","īnsessus","座る、落ち着く","to sit on, to settle on","3","0","0","0","0","0"
"4635","īnsistere","īnsist","īnsistere","īnstit","-","立ち止まる、立ち止まる、押し進む、追いかける、動き出す","to stand upon, to stop, to press on, to pursue, to set about","3","0","1","0","0","0"
"4636","īnsternere","īnstern","īnsternere","īnstrāv","īnstrātus","広げる、覆う、重ねる","to spread on, to cover, to lay over","3","0","0","0","0","0"
"4637","insuēscere","insuēsc","insuēscere","-","-","慣れる、慣れる","to become accustomed to, to accustom","3","0","1","0","1","0"
"4638","intabēscere","intabēsc","intabēscere","-","-","枯れる、溶ける","to pine away, to melt away","3","0","1","0","1","0"
"4639","intercipere","intercipi","intercipere","intercēp","interceptus","傍受する、妨害する、盗む","to intercept, to interrupt, to steal","3a","0","0","0","0","0"
"4640","intercurrere","intercurr","intercurrere","intercurr","intercursus","間を走る、一緒に走る、一緒に走る","to run between, to run along with, to mingle with","3","0","0","0","0","0"
"4641","interemere","interem","interemere","interēm","interēmptus","なくす、消す","to do away with, to extinguish","3","0","0","0","0","0"
"4643","interfodere","interfodi","interfodere","interfōd","interfossus","間を貫く","to pierce between","3a","0","0","0","0","0"
"4644","interfugere","interfugi","interfugere","interfūg","-","間を逃げる、中に逃げる","to flee between, to flee into","3a","0","1","0","0","0"
"4645","interiacēre","interiaci","interiacēre","-","-","間に横たわる","to lie between","3a","0","1","0","1","0"
"4646","intericere","interici","intericere","interiēc","interiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4647","interiicere","interiici","interiicere","interiēc","interiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4648","interimere","interim","interimere","interēm","interēmptus","なくす、消す","to do away with, to extinguish","3","0","0","0","0","0"
"4649","interjacēre","interjaci","interjacēre","-","-","間に横たわる","to lie between","3a","0","0","0","0","0"
"4650","interjicere","interjici","interjicere","interjiēc","interjiectus","間に挟む、挟む","to throw between, to put between","3a","0","0","0","0","0"
"4651","interlinere","interlin","interlinere","interlēv","interlitus","間を汚す、消して改ざんする","to smear between, to falsify by erasing","3","0","0","0","0","0"
"4652","internoscere","internosc","internoscere","internōv","internōtus","区別する、区別する","to distinguish between, to pick out","3","0","0","0","0","0"
"4653","interere","inter","interere","intrīv","intrītus","こする、入り込む、崩れる","to rub, to break into, to crumble into","3","0","0","0","0","0"
"4654","interpōnere","interpōn","interpōnere","interposu","interpositus","挿入する、紹介する、差し挟む、主張する","to insert, to introduce, to interpose, to allege","3","0","0","0","0","0"
"4655","interquiēscere","interquiēsc","interquiēscere","-","-","しばらく休む","to rest awhile","3","0","1","0","1","0"
