"2119","ἁλιπόρφυρος",ἁλιπόρφυρ,1-2,ピュアパープル,pure purple,0
"2120","ἁλμυρος",ἁλμυρ,1-2,しょっぱい,salty,0
"2121","ἁλουργος",ἁλουργ,3i,外科医,surgeon,0
"2122","ἁμαρτωλος",ἁμαρτωλ,1-2,罪深い,sinful,0
"2123","ἁπαλος",ἁπαλ,1-2,優しい,gentle,0
"2124","ἁπλοῦς",ἁπλ,1-2a,単純,simple,0
"2125","ἁπλόος",ἁπλό,1-2,単純,simple,0
"2126","ἄαπτος",ἄαπτ,1-2,アンタッチャブル,untouchable,0
"2127","ἄβακτος",ἄβακτ,1-2,達成不可能,unattainable,0
"2128","ἄβατος",ἄβατ,1-2,うま,horse,0
"2129","ἄβδελλον",ἄβδελλον,3con,忌まわしい,abhorrent,0
"2130","ἄβολος",ἄβολ,1-2,快適でない,uncomfortable,0
"2131","ἄβρωτος",ἄβρωτ,1-2,アンタッチャブル,untouchable,0
"2132","ἄβυσσος",ἄβυσσ,1-2,深淵,abyss,0
"2133","ἄγαμος",ἄγαμ,1-2,未婚,unmarried,0
"2134","ἄγναπτος",ἄγναπτ,1-2,前代未聞,unheard,0
"2135","ἄγναφος",ἄγναφ,1-2,わからない,unknown,0
"2136","ἄγνινος",ἄγνιν,1-2,ピュア,pure,0
"2137","ἄγνωστος",ἄγνωστ,1-2,わからない,unknown,0
"2138","ἄγνωτος",ἄγνωτ,1-2,わからない,unknown,0
"2139","ἄγραυλος",ἄγραυλ,1-2,無言,speechless,0
"2140","ἄγραφος",ἄγραφ,1-2,書かれていない,unwritten,0
"2141","ἄγριος",ἄγρι,1-2,野生,wild,0
"2142","ἄγροικος",ἄγροικ,1-2,粗野な,boorish,0
"2143","ἄγρυπνος",ἄγρυπν,1-2,不眠,sleepless,0
"2144","ἄδηλος",ἄδηλ,1-2,潜在,latent,0
"2145","ἄδικος",ἄδικ,1-2,不公平,unfair,0
"2146","ἄδολος",ἄδολ,1-2,プレーン,plain,0
"2147","ἄδορος",ἄδορ,1-2,崇拝者,worshiper,0
"2148","ἄδουλος",ἄδουλ,1-2,失業者,unemployed,0
"2149","ἄδυτος",ἄδυτ,1-2,洗っていない,unwashed,0
"2150","ἄζυμος",ἄζυμ,1-2,種なし,unleavened,0
"2151","ἄζωτος",ἄζωτ,1-2,窒素,Nitrogenous,0
"2152","ἄθεος",ἄθε,1-2,無神論者,godless,0
"2153","ἄθλιος",ἄθλι,1-2,惨めな,wretched,0
"2154","ἄκαπνος",ἄκαπν,1-2,無煙,smokeless,0
"2155","ἄκαρπος",ἄκαρπ,1-2,無益な,fruitless,0
"2156","ἄκλιτος",ἄκλιτ,1-2,断固たる,indeclinable,0
"2157","ἄκρατος",ἄκρατ,1-2,拘束されない,unrestrained,0
"2158","ἄκριθος",ἄκριθ,1-2,アクリトゥス,acritus,0
"2159","ἄκριτος",ἄκριτ,1-2,重要でない,uncritical,0
"2160","ἄκρος",ἄκρ,1-2,端,extremity,0
"2161","ἄκτινος",ἄκτιν,1-2,放射状の,radial,0
"2162","ἄκων",ἄκοντ,3nt,エイコン,Akon,0
"2163","ἄλαστος",ἄλαστ,1-2,変わらない,unaltered,0
"2164","ἄλβος",ἄλβ,1-2,白い,white,0
"2165","ἄληπτος",ἄληπτ,1-2,文盲,illiterate,0
"2166","ἄλκιμος",ἄλκιμ,1-2,アルキモス,Alkimos,0
"2167","ἄλλος",ἄλλ,1-2,他の,other,0
"2168","ἄλογος",ἄλογ,1-2,不合理な,irrational,0
"2169","ἄλυπος",ἄλυπ,1-2,不運,unlucky,0
"2170","ἄλυτος",ἄλυτ,1-2,未解決,unresolved,0
"2171","ἄμβροτος",ἄμβροτ,1-2,無水,waterless,0
"2172","ἄμμινος",ἄμμιν,1-2,非武装,unarmed,0
"2173","ἄμορφος",ἄμορφ,1-2,まとまりのない,amorphous,0
"2174","ἄμυλος",ἄμυλ,1-2,スターチ,starch,0
"2175","ἄναλκις",ἄναλκῐδ,3con,アナルキス,analkis,0
"2176","ἄνανδρος",ἄνανδρ,1-2,男らしくない,unmanly,0
"2177","ἄναρθρος",ἄναρθρ,1-2,はっきりしない,inarticulate,0
"2178","ἄναρχος",ἄναρχ,1-2,アナキスト,anarchist,0
"2179","ἄνθινος",ἄνθιν,1-2,フローラル,floral,0
"2180","ἄνισος",ἄνισ,1-2,不平等,unequal,0
"2181","ἄνοικος",ἄνοικ,1-2,ホームレス,homeless,0
"2182","ἄνοικτος",ἄνοικτ,1-2,開いた,open,0
"2183","ἄνομος",ἄνομ,1-2,無法地帯,lawless,0
"2184","ἄντοικος",ἄντοικ,1-2,テナント,tenant,0
"2185","ἄξιος",ἄξι,1-2,ふさわしい,worthy,0
"2186","ἄοικος",ἄοικ,1-2,無人,uninhabited,0
"2187","ἄοκνος",ἄοκν,1-2,たゆまぬ,tireless,0
"2188","ἄοπτος",ἄοπτ,1-2,見えない,invisible,0
"2189","ἄπεδος",ἄπεδ,1-2,平らな,flat,0
"2190","ἄπειρος",ἄπειρ,1-2,経験の浅い,inexperienced,0
"2191","ἄπιστος",ἄπιστ,1-2,不誠実な,unfaithful,0
"2192","ἄπληστος",ἄπληστ,1-2,よく深い,greedy,0
"2193","ἄπνοος",ἄπνο,1-2,息ができない,breathless,0
"2194","ἄποικος",ἄποικ,1-2,入植者,settler,0
"2195","ἄπονος",ἄπον,1-2,思いやりがない,unsympathetic,0
"2196","ἄπορος",ἄπορ,1-2,貧しい,destitute,0
"2197","ἄπους",ἄποδ,3con,あちらへ,away,0
"2198","ἄπρακτος",ἄπρακτ,1-2,非活性,inactive,0
"2199","ἄπροικος",ἄπροικ,1-2,持参金なし,without a dowry,0
"2200","ἄπυρος",ἄπυρ,1-2,無火,fireless,0
"2201","ἄρειος",ἄρει,1-2,火星人,Martian,0
"2202","ἄρνειος",ἄρνει,1-2,男,male,0
"2203","ἄρρηκτος",ἄρρηκτ,1-2,壊れない,unbreakable,0
"2204","ἄρρην",ἄρρην,3con,男,male,0
"2205","ἄρρητος",ἄρρητ,1-2,言わない,unsaid,0
"2206","ἄρρυθμος",ἄρρυθμ,1-2,不規則,irregular,0
"2207","ἄρρωστος",ἄρρωστ,1-2,病気,ill,0
"2208","ἄρσην",ἄρσην,3con,男,male,0
"2209","ἄρτιος",ἄρτι,1-2,平,even,0
"2210","ἄσαρκος",ἄσαρκ,1-2,肉のない,fleshless,0
"2211","ἄσβεστος",ἄσβεστ,1-2,ライム,lime,0
"2212","ἄσιτος",ἄσιτ,1-2,飢えた,starved,0
"2213","ἄσκεπτος",ἄσκεπτ,1-2,思慮のない,thoughtless,0
"2214","ἄσκιος",ἄσκι,1-2,影のない,shadeless,0
"2215","ἄσκοπος",ἄσκοπ,1-2,無意味,pointless,0
"2216","ἄσμενος",ἄσμεν,1-2,裸,naked,0
"2217","ἄσπετος",ἄσπετ,1-2,歓迎されない,unwelcome,0
"2218","ἄσπονδος",ἄσπονδ,1-2,とげのない,spineless,0
"2219","ἄστεγος",ἄστεγ,1-2,ホームレス,homeless,0
"2220","ἄσυλος",ἄσυλ,1-2,亡命,asylum,0
"2221","ἄσωτος",ἄσωτ,1-2,放蕩,prodigal,0
"2222","ἄτακτος",ἄτακτ,1-2,不規則,irregular,0
"2223","ἄτολμος",ἄτολμ,1-2,臆病,timid,0
"2224","ἄτομος",ἄτομ,1-2,人,person,0
"2225","ἄτοπος",ἄτοπ,1-2,ばかげた,absurd,0
"2226","ἄτρεπτος",ἄτρεπτ,1-2,止まらない,unstoppable,0
"2227","ἄφαρκτος",ἄφαρκτ,1-2,無限,infinite,0
"2228","ἄφθιτος",ἄφθιτ,1-2,無限,infinite,0
"2229","ἄφθογγος",ἄφθογγ,1-2,無言,speechless,0
"2230","ἄφθονος",ἄφθον,1-2,豊富,abundant,0
"2231","ἄφοβος",ἄφοβ,1-2,大胆不敵,fearless,0
"2232","ἄφρακτος",ἄφρακτ,1-2,柵のない,fenceless,0
"2233","ἄφρων",ἄφροντ,3nt,フォーム,foam,0
"2234","ἄφυλλος",ἄφυλλ,1-2,葉のない,leafless,0
"2235","ἄφωνος",ἄφων,1-2,無言,speechless,0
"2236","ἄχορος",ἄχορ,1-2,病気,sick,0
"2237","ἄχραντος",ἄχραντ,1-2,真っ白な,immaculate,0
"2238","ἄχρηστος",ἄχρηστ,1-2,使い物にならない,useless,0
"2239","ἄψορρος",ἄψορρ,1-2,無制限,unlimited,0
"2240","ἄωρος",ἄωρ,1-2,未熟,immature,0
"2241","ἄϋλος",ἄϋλ,1-2,無形,intangible,0
"2242","ἅγιος",ἅγι,1-2,聖人,saint,0
"2243","ἅλινος",ἅλιν,1-2,ハリノ,Halino,0
"2244","ἅλιος",ἅλι,1-2,太陽,sun,0
"2245","ἅπας",ἅπᾰντ,3nt,アパス,apas,0
"2246","Ἀθηναῖος",Ἀθηναῖ,1-2,アテナイ人,Athenian,0
"2247","Ἀλεξανδρῖνος",Ἀλεξανδρῖν,1-2,アレキサンドリア,Alexandrian,0
"2248","Ἀμπρακικος",Ἀμπρακικ,1-2,アブラキコス,Abrakikos,0
"2249","Ἀργεῖος",Ἀργεῖ,1-2,アルゲイオス,Argeios,0
"2250","Ἀργῷος",Ἀργῷ,1-2,アルゴス,Argῷos,0
"2251","Ἀριστοφάνειος",Ἀριστοφάνει,1-2,アリストファネス,Aristophanes,0
"2252","Ἀρμένιος",Ἀρμένι,1-2,アルメニア語,Armenian,0
"2253","Ἀττικος",Ἀττικ,1-2,屋根裏,Attic,0
"2254","Ἀχαιος",Ἀχαι,1-2,アケウス,Achaeus,0
"2255","Ἄσιος",Ἄσι,1-2,アジア人,Asian,0
"2256","ἐΰξοος",ἐΰξο,1-2,悪の,evil,0
"2257","ἐΰς",ἐΰ,irr,彼,he,0
"2258","ἐΰσσελμος",ἐΰσσελμ,1-2,ヘッセルモス,Hesselmos,0
"2259","ἐΰτροχος",ἐΰτροχ,1-2,三輪車,three wheeler,0
"2260","ἐαρινος",ἐαριν,1-2,春の,vernal,0
"2261","ἐβένινος",ἐβένιν,1-2,黒檀,ebony,0
"2262","ἐγγενικος",ἐγγενικ,1-2,ネイティブ,native,0
"2263","ἐγκέφαλος",ἐγκέφαλ,1-2,脳,brain,0
"2264","ἐγκληματικος",ἐγκληματικ,1-2,犯罪的,criminal,0
"2265","ἐγκρατος",ἐγκρατ,3i,温帯,temperate,0
"2266","ἐγκύκλιος",ἐγκύκλι,1-2,円形,circular,0
"2267","ἐγρήγορος",ἐγρήγορ,1-2,素早い,quick,0
"2268","ἐγρεκύδοιμος",ἐγρεκύδοιμ,1-2,信用できる,creditable,0
"2269","ἐγρεμάχος",ἐγρεμάχ,3i,戦闘員,combatant,0
"2270","ἐεικοστος",ἐεικοστ,1-2,20番目,twentieth,0
"2271","ἐθνικος",ἐθνικ,1-2,全国,national,0
"2272","ἐκθετικος",ἐκθετικ,1-2,指数関数的,exponential,0
"2273","ἐκκλησιαστικος",ἐκκλησιαστικ,1-2,教会の,ecclesiastical,0
"2274","ἐκλεκτικος",ἐκλεκτικ,1-2,選択的,selective,0
"2275","ἐκλεκτος",ἐκλεκτ,1-2,選ばれた,chosen,0
"2276","ἐκλυτέος",ἐκλυτέ,1-2,無罪放免,exculpatory,0
"2277","ἐκλυτήριος",ἐκλυτήρι,1-2,償還者,redeemer,0
"2278","ἐκλυτικος",ἐκλυτικ,1-2,奇抜な,eclytic,0
"2279","ἐκπέταλος",ἐκπέταλ,1-2,ヘプタロ,heptalo,0
"2280","ἐλάτινος",ἐλάτιν,1-2,ラテン語,Latin,0
"2281","ἐλάφινος",ἐλάφιν,1-2,鹿,deer,0
"2282","ἐλάϊνος",ἐλάϊν,1-2,イレーヌ,Elaine,0
"2283","ἐλαφρος",ἐλαφρ,1-2,ライト,light,0
"2284","ἐλαχύς",ἐλαχ,4u,小さな,small,0
"2285","ἐλεήμων",ἐλεήμοντ,3nt,優雅な,gracious,0
"2286","ἐλεγειακος",ἐλεγειακ,1-2,悲しい,elegiac,0
"2287","ἐλευθερόστομος",ἐλευθερόστομ,1-2,率直な,outspoken,0
"2288","ἐλευθερόψυχος",ἐλευθερόψυχ,1-2,自由奔放な,free-spirited,0
"2289","ἐλεφάντινος",ἐλεφάντιν,1-2,エレファント,elephantine,0
"2290","ἐλεύθερος",ἐλεύθερ,1-2,自由,free,0
"2291","ἐμμενετικος",ἐμμενετικ,1-2,永続,permanent,0
"2292","ἐμμενετος",ἐμμενετ,1-2,永続,permanent,0
"2293","ἐμπειρικος",ἐμπειρικ,1-2,経験的な,empirical,0
"2294","ἐμπρακτικος",ἐμπρακτικ,1-2,実用的,practical,0
"2295","ἐμπόδιος",ἐμπόδι,1-2,障害,obstacle,0
"2296","ἐμος",ἐμ,1-2,自分,me,0
"2297","ἐνάρετος",ἐνάρετ,1-2,高潔な,virtuous,0
"2298","ἐναλίγκιος",ἐναλίγκι,1-2,うま,horse,0
"2299","ἐναντίβιος",ἐναντίβι,1-2,面と向かって,face to face,0
"2300","ἐναντίος",ἐναντί,1-2,に対して,against,0
"2301","ἐνδεος",ἐνδε,3i,貧乏人,poor man,0
"2302","ἐνδελεχος",ἐνδελεχ,3i,有能,competent,0
"2303","ἐνδογενος",ἐνδογεν,3i,内因性の,endogenous,0
"2304","ἐνεργητικος",ἐνεργητικ,1-2,エネルギッシュ,energetic,0
"2305","ἐνεργος",ἐνεργ,1-2,アクティブ,active,0
"2306","ἐνεος",ἐνε,1-2,びっくり,aghast,0
"2307","ἐνηλύσιος",ἐνηλύσι,1-2,晴れ,sunny,0
"2308","ἐνθετικος",ἐνθετικ,1-2,はめ込み,inset,0
"2309","ἐνθρόνιος",ἐνθρόνι,1-2,王位,throne,0
"2310","ἐννοσίγαιος",ἐννοσίγαι,1-2,病気,sick,0
"2311","ἐνοσίχθων",ἐνοσίχθοντ,3nt,妊娠中,pregnant,0
"2312","ἐντέρινος",ἐντέριν,1-2,腸の,intestinal,0
"2313","ἐντελος",ἐντελ,3i,完了,complete,0
"2314","ἐνύπνιος",ἐνύπνι,1-2,寝落ち,asleep,0
"2315","ἐνώπιος",ἐνώπι,1-2,顔,face,0
"2316","ἐξομολογητικος",ἐξομολογητικ,1-2,告白的な,confessional,0
"2317","ἐξωτερικος",ἐξωτερικ,1-2,外部の,external,0
"2318","ἐξωτικος",ἐξωτικ,1-2,エキゾチック,exotic,0
"2319","ἐπήρετμος",ἐπήρετμ,1-2,雪崩,avalanche,0
"2320","ἐπίγειος",ἐπίγει,1-2,地上的な,earthly,0
"2321","ἐπίθετος",ἐπίθετ,1-2,形容詞,adjective,0
"2322","ἐπίκοινος",ἐπίκοιν,1-2,知り合い,acquaintance,0
"2323","ἐπίκουρος",ἐπίκουρ,1-2,エピクロス,Epicurus,0
"2324","ἐπίλυτος",ἐπίλυτ,1-2,解決済み,resolved,0
"2325","ἐπίλυτρος",ἐπίλυτρ,1-2,利用済み,Redeemed,0
"2326","ἐπίμαχος",ἐπίμαχ,1-2,物議を醸す,controversial,0
"2327","ἐπίπεδος",ἐπίπεδ,1-2,レベル,level,0
"2328","ἐπίπονος",ἐπίπον,1-2,つらい,arduous,0
"2329","ἐπίσκοπος",ἐπίσκοπ,1-2,司教,bishop,0
"2330","ἐπίχαρτος",ἐπίχαρτ,1-2,チャーターした,chartered,0
"2331","ἐπαινετικος",ἐπαινετικ,1-2,称賛に値する,commendatory,0
"2332","ἐπαινετος",ἐπαινετ,1-2,賞賛した,praised,0
"2333","ἐπενθετικος",ἐπενθετικ,1-2,最上級,superlative,0
"2334","ἐπηετανος",ἐπηεταν,1-2,キャプテン,captain,0
"2335","ἐπιγραφικος",ἐπιγραφικ,1-2,碑文,epigraph,0
"2336","ἐπιείκελος",ἐπιείκελ,1-2,見下すような,condescending,0
"2337","ἐπιεικος",ἐπιεικ,3i,慈悲深い,merciful,0
"2338","ἐπιζάφελος",ἐπιζάφελ,1-2,救世主,savior,0
"2339","ἐπιζήμιος",ἐπιζήμι,1-2,有害な,detrimental,0
"2340","ἐπιθανάτιος",ἐπιθανάτι,1-2,臨死,near death,0
"2341","ἐπιθετικος",ἐπιθετικ,1-2,攻撃的,aggressive,0
"2342","ἐπικος",ἐπικ,1-2,大作,epic,0
"2343","ἐπιληπτικος",ἐπιληπτικ,1-2,てんかん,epileptic,0
"2344","ἐπιλυτέος",ἐπιλυτέ,1-2,解ける,solvable,0
"2345","ἐπιλυτικος",ἐπιλυτικ,1-2,決定的,decisive,0
"2346","ἐπιμελος",ἐπιμελ,3i,勤勉,diligent,0
"2347","ἐπινέφελος",ἐπινέφελ,1-2,どんよりした,overcast,0
"2348","ἐπιούσιος",ἐπιούσι,1-2,日々の糧,daily bread,0
"2349","ἐπιπεδικος",ἐπιπεδικ,1-2,表面的な,superficial,0
"2350","ἐπιπόρφυρος",ἐπιπόρφυρ,1-2,真紅,crimson,0
"2351","ἐπιρρεπος",ἐπιρρεπ,3i,責任がある,liable,0
"2352","ἐπισυνθετικος",ἐπισυνθετικ,1-2,合成,synthetic,0
"2353","ἐπισφύριος",ἐπισφύρι,1-2,エピスフィラス,episphyrus,0
"2354","ἐπιτάφιος",ἐπιτάφι,1-2,碑文,epitaph,0
"2355","ἐπιτήδειος",ἐπιτήδει,1-2,器用,deft,0
"2356","ἐπιτήδεος",ἐπιτήδε,1-2,高校生,high school student,0
"2357","ἐπιφανος",ἐπιφαν,3i,有名,famous,0
"2358","ἐπιχθόνιος",ἐπιχθόνι,1-2,奇抜な,epichthonous,0
"2359","ἐπιχώριος",ἐπιχώρι,1-2,田舎,rural,0
"2360","ἐπουράνιος",ἐπουράνι,1-2,天,heavenly,0
"2361","ἐπώνυμος",ἐπώνυμ,1-2,姓,surname,0
"2362","ἐράσμιος",ἐράσμι,1-2,エラスミオス,erasmios,0
"2363","ἐρίβωλος",ἐρίβωλ,1-2,敵対者,adversary,0
"2364","ἐρίηρος",ἐρίηρ,1-2,聖人,holy man,0
"2365","ἐρατεινος",ἐρατειν,1-2,若者,young man,0
"2366","ἐργώδος",ἐργώδ,3i,仕事,work,0
"2367","ἐρείκινος",ἐρείκιν,1-2,ヘザー,heather,0
"2368","ἐρεβίνθινος",ἐρεβίνθιν,1-2,古代の,erevithinous,0
"2369","ἐρεμνος",ἐρεμν,1-2,落ち着いて,calm,0
"2370","ἐριβῶλαξ",ἐριβῶλακ,3s,エリボラックス,erivolax,0
"2371","ἐρικυδος",ἐρικυδ,3i,エリキドス,erikydos,0
"2372","ἐρυθροκάρδιος",ἐρυθροκάρδι,1-2,赤血球,erythrocyte,0
"2373","ἐρυθρόπους",ἐρυθρόποδ,3con,赤血球,red blood cells,0
"2374","ἐρυθρος",ἐρυθρ,1-2,赤,red,0
"2375","ἐρωτικος",ἐρωτικ,1-2,エロチック,erotic,0
"2376","ἐρῆμος",ἐρῆμ,1-2,荒野,desert,0
"2377","ἐσθλος",ἐσθλ,1-2,敵,enemy,0
"2378","ἐσσύμενος",ἐσσύμεν,1-2,であること,being,0
"2379","ἐσωτερικος",ἐσωτερικ,1-2,内部,internal,0
"2380","ἐτήτυμος",ἐτήτυμ,1-2,名誉ある,honorable,0
"2381","ἐτεος",ἐτε,1-2,年,year,0
"2382","ἐτυμολογικος",ἐτυμολογικ,1-2,語源,etymological,0
"2383","ἐτυμόλογος",ἐτυμόλογ,1-2,語源学者,etymologist,0
"2384","ἐτώσιος",ἐτώσι,1-2,歳,year old,0
"2385","ἐφήμερος",ἐφήμερ,1-2,一時的な,ephemeral,0
"2386","ἐφελκυστικος",ἐφελκυστικ,1-2,魅力的,attractive,0
"2387","ἐφηβικος",ἐφηβικ,1-2,ティーンエイジャー,teenager,0
"2388","ἐφιαλτικος",ἐφιαλτικ,1-2,悪夢のような,nightmarish,0
"2389","ἐχέφρων",ἐχέφροντ,3nt,博識な,erudite,0
"2390","ἐχθρος",ἐχθρ,1-2,敵,enemy,0
"2391","ἐχυρος",ἐχυρ,1-2,誓約,pledge,0
"2392","ἐϋεργος",ἐϋεργ,3i,仕事,work,0
"2393","ἐϋκνήμις",ἐϋκνήμῐδ,3con,端末,device,0
"2394","ἐϋκτίμενος",ἐϋκτίμεν,1-2,主題,subject,0
"2395","ἐϋπλόκαμος",ἐϋπλόκαμ,1-2,疲れた,tired,0
"2396","ἐϋρρεος",ἐϋρρε,3i,流血,bloody,0
"2397","ἐϋσταθος",ἐϋσταθ,3i,ヘイスタトス,heystathos,0
"2398","ἐϋφρονέων",ἐϋφρονέοντ,3nt,誇りの,of pride,0
"2399","ἑανος",ἑαν,1-2,1,one,0
"2400","ἑβδομαδικος",ἑβδομαδικ,1-2,毎週,weekly,0
"2401","ἑβδομηκοντακαιεκατονταπλασίων",ἑβδομηκοντακαιεκατονταπλασίοντ,3nt,七十と百倍,seventy and one hundredfold,0
"2402","ἑβδομηκοστόπρωτος",ἑβδομηκοστόπρωτ,1-2,七十一,seventy first,0
"2403","ἑκάεργος",ἑκάεργ,1-2,独身労働者,single worker,0
"2404","ἑκατοστος",ἑκατοστ,1-2,100分の1,hundredth,0
"2405","ἑκατόγχειρος",ἑκατόγχειρ,1-2,片手,one-handed,0
"2406","ἑκκαιδέκατος",ἑκκαιδέκατ,1-2,16番目,sixteenth,0
"2407","ἑκούσιος",ἑκούσι,1-2,任意,voluntary,0
"2408","ἑκών",ἑκόν,3con,の,of,0
"2409","ἑνδέκατος",ἑνδέκατ,1-2,十一,eleventh,0
"2410","ἑνδεκασύλλαβος",ἑνδεκασύλλαβ,1-2,十一音節,eleven syllables,0
"2411","ἑξάμετρος",ἑξάμετρ,1-2,ヘキサメトリック,hexametrical,0
"2412","ἑξακισμυριοτετρακισχιλιοστος",ἑξακισμυριοτετρακισχιλιοστ,1-2,六千四キロ,six thousand four kilos,0
"2413","ἑξαπτέρυγος",ἑξαπτέρυγ,1-2,六翼の,hexa-winged,0
"2414","ἑξηκοντάμοιρος",ἑξηκοντάμοιρ,1-2,100分の6,six hundredths,0
"2415","ἑξηκοστος",ἑξηκοστ,1-2,60代,sixtieth,0
"2416","ἑπταβόειος",ἑπταβόει,1-2,七歳,seven year old,0
"2417","ἑπτακότυλος",ἑπτακότυλ,1-2,ヘプタコチル,heptacotyl,0
"2418","ἑπταλόφος",ἑπταλόφ,1-2,たこ,Octopus,0
"2419","ἑπταμερος",ἑπταμερ,3i,七人組,seven-member,0
"2420","ἑρπύλλινος",ἑρπύλλιν,1-2,ヘルピュリアン,Herpylian,0
"2421","ἑσπέριος",ἑσπέρι,1-2,ヘスペリウス,Hesperius,0
"2422","ἑτεραλκος",ἑτεραλκ,3i,ヘテロコス,heteralkos,0
"2423","ἑτερογενος",ἑτερογεν,3i,異種の,heterogeneous,0
"2424","ἑτεροκλινος",ἑτεροκλιν,3i,異星の,heteroclinous,0
"2425","ἑτεροῖος",ἑτεροῖ,1-2,他の,other,0
"2426","ἑτερόδοξος",ἑτερόδοξ,1-2,異端者,heterodox,0
"2427","ἑτερόφθαλμος",ἑτερόφθαλμ,1-2,反対の目,opposite eye,0
"2428","ἑτερώνυμος",ἑτερώνυμ,1-2,異名,heteronym,0
"2429","ἑτοῖμος",ἑτοῖμ,1-2,準備,ready,0
"2430","ἑφθος",ἑφθ,1-2,セブン,seven,0
"2431","ἔκδημος",ἔκδημ,1-2,エクディモ,ekdimo,0
"2432","ἔκδικος",ἔκδικ,1-2,判定,judgment,0
"2433","ἔκλυτος",ἔκλυτ,1-2,ἔκλιτος,ἔκλιτος,0
"2434","ἔκπαγλος",ἔκπαγλ,1-2,ἔκπαγλος,ἔκπαγλος,0
"2435","ἔκπυστος",ἔκπυστ,1-2,膨らんだ,bulging,0
"2436","ἔμπεδος",ἔμπεδ,1-2,分野,field,0
"2437","ἔμπειρος",ἔμπειρ,1-2,経験豊富な,experienced,0
"2438","ἔμφυτος",ἔμφυτ,1-2,固有,inherent,0
"2439","ἔνατος",ἔνατ,1-2,9番目,ninth,0
"2440","ἔνδημος",ἔνδημ,1-2,ネイティブ,native,0
"2441","ἔνθεος",ἔνθε,1-2,神様,god,0
"2442","ἔνθους",ἔνθο,4u,情熱,passion,0
"2443","ἔνοπλος",ἔνοπλ,1-2,武装した,armed,0
"2444","ἔνοχος",ἔνοχ,1-2,有罪,guilty,0
"2445","ἔνσπονδος",ἔνσπονδ,1-2,ἔνδος,ἔνδος,0
"2446","ἔντομος",ἔντομ,1-2,虫,insect,0
"2447","ἔξοχος",ἔξοχ,1-2,素晴らしい,super,0
"2448","ἔπηλυς",ἔπηλ,4u,ἔπιλις,ἔπιλις,0
"2449","ἔσχατος",ἔσχατ,1-2,究極,ultimate,0
"2450","ἔτυμος",ἔτυμ,1-2,名誉ある,honorable,0
"2451","ἕβδομος",ἕβδομ,1-2,セブンス,seventh,0
"2452","ἕκηλος",ἕκηλ,1-2,エキロス,ékilos,0
"2453","ἕκτος",ἕκτ,1-2,を除外する,except,0
"2454","ἕνος",ἕν,1-2,1,one,0
"2455","ἕσπερος",ἕσπερ,1-2,ヴェスパー,vesper,0
"2456","ἕτερος",ἕτερ,1-2,別,another,0
"2457","ἕτοιμος",ἕτοιμ,1-2,準備,ready,0
"2458","ἕωλος",ἕωλ,1-2,古い,stale,0
"2459","Ἐπιδάμνιος",Ἐπιδάμνι,1-2,エピダムニウス,Epidamnius,0
"2460","Ἐπιδαύριος",Ἐπιδαύρι,1-2,エピダウリウス,Epidaurius,0
"2461","Ἐφέσιος",Ἐφέσι,1-2,エフェソス,Ephesus,0
"2462","Ἑβραῖος",Ἑβραῖ,1-2,ユダヤ人,Jew,0
"2463","Ἑκαταῖος",Ἑκαταῖ,1-2,ヘカタウス,Hecataeus,0
"2464","Ἑλλήνιος",Ἑλλήνι,1-2,ギリシャ語,Greek,0
"2465","Ἑλληνικος",Ἑλληνικ,1-2,ギリシャ語,Greek,0
"2466","ἠΰκομος",ἠΰκομ,1-2,お手伝いさん,housekeeper,0
"2467","ἠΰς",ἠΰ,irr,ἠήs,ἠήs,0
"2468","ἠβαιος",ἠβαι,1-2,永遠,eternal,0
"2469","ἠγάθεος",ἠγάθε,1-2,ἠgatheos,ἠgatheos,0
"2470","ἠεροειδος",ἠεροειδ,3i,英雄,a hero,0
"2471","ἠερόεις",ἠερόεντ,3nt,ヒーロー,heroes,0
"2472","ἠθικος",ἠθικ,1-2,倫理的,ethical,0
"2473","ἠθμοειδος",ἠθμοειδ,3i,篩骨,ethmoid,0
"2474","ἠθολόγος",ἠθολόγ,1-2,動物行動学者,ethologist,0
"2475","ἠλέκτρινος",ἠλέκτριν,1-2,スカーレット,scarlet,0
"2476","ἠλυγαῖος",ἠλυγαῖ,1-2,ἠLYGAῖος,ἠLYGAῖος,0
"2477","ἠμαθόεις",ἠμαθόεντ,3nt,学ぶ,you learn,0
"2478","ἠνεμόεις",ἠνεμόεντ,3nt,あなたは風が強いです,you are windy,0
"2479","ἡγεμονικος",ἡγεμονικ,1-2,王子様,princely,0
"2480","ἡδονόπληκτος",ἡδονόπληκτ,1-2,快楽主義,hedonistic,0
"2481","ἡδύς",ἡδ,4u,日没,sunset,0
"2482","ἡλίκος",ἡλίκ,1-2,年,age,0
"2483","ἡμέτερος",ἡμέτερ,1-2,私たちの,our,0
"2484","ἡμίλεπτος",ἡμίλεπτ,1-2,30分,half a minute,0
"2485","ἡμερινος",ἡμεριν,1-2,昼の,diurnal,0
"2486","ἡπατίζων",ἡπατίζοντ,3nt,肝炎,hepatizen,0
"2487","ἡρώϊος",ἡρώϊ,1-2,ヒーローウイルス,hero virus,0
"2488","ἡστικος",ἡστικ,1-2,ロブスター,lobster,0
"2489","ἤπιος",ἤπι,1-2,軽度,mild,0
"2490","ἥμισυς",ἥμισ,4u,半分,half,0
