"4842","subficere","subfici","subficere","subfēc","subfectus","提供する、提供する、余裕がある、与える、提供する、与える、下に置く、中に入れる、浸す、染める、染み込ませる、染み込ませる、染み込ませる、染み込ませる、欠員に任命する、代用として選ぶ、雇用する、基礎を築く、十分である、適切である、有能である、する 十分、利用する、満足させる","to supply, to provide, to afford, to give, to furnish, to yield, to put under, to put among, to dip, to dye, to steep, to impregnate, to tinge, to imbue, to appoint to vacancy, to choose as substitute, to employ in, to lay foundation for, to be sufficient, to be adequate, to be capable, to suffice, to avail, to satisfy","3a","0","0","0","0","0"
"4843","subfodere","subfodi","subfodere","subfōd","subfossus","弱体化する、掘り下げる","to undermine, to dig under","3a","0","0","0","0","0"
"4844","subicere","subici","subicere","subiēc","subiectus","下に投げる","to throw under","3a","0","0","0","0","0"
"4845","subigere","subig","subigere","subēg","subāctus","征服する、征服する","to conquer, to subjugate","3","0","0","0","0","0"
"4846","subjicere","subjici","subjicere","subjiēc","subjiectus","下に投げる","to throw under","3a","0","0","0","0","0"
"4847","sublegere","subleg","sublegere","sublēg","sublēctus","地面から拾う、盗む","to pick up from ground, to steal away","3","0","0","0","0","0"
"4848","subnectere","subnect","subnectere","subnexu","subnexus","下に縛る、従属させる、留める","to bind under, to subjoin, to fasten up","3","0","0","0","0","0"
"4849","subpōnere","subpōn","subpōnere","subposu","subpositus","置く、下に置く、対象とする、改ざんする、追加する、置き換える","to put, to place under, to subject to, to falsify, to add to, to substitute","3","0","0","0","0","0"
"4850","subsīdere","subsīd","subsīdere","subsēd","subsessus","かがむ、しゃがむ、座る、沈む、沈む、落ち着く、落ち着く、かがんで見張る、待ち伏せする、待ち伏せする、座礁する","to crouch, to squat, to sit down, to set down, to sink, to settle, to subside, to crouch down on watch, to lie in wait, to lie in ambush, to run aground","3","0","0","0","0","0"
"4851","subsistere","subsist","subsistere","substit","-","立ち止まる、立ち止まる","to halt, to stand","3","0","0","0","0","0"
"4852","substernere","substern","substernere","substrāv","substrātus","広がる、散らばる","to spread out, to scatter","3","0","0","0","0","0"
"4853","subterfugere","subterfugi","subterfugere","subterfūg","subterfugitus","ひそかに逃げる、逃げる、避ける","to flee secretly, to escape, to avoid","3a","0","0","0","0","0"
"4854","subterere","subter","subterere","subtrīv","subtrītus","下にこする","to rub under","3","0","0","0","0","0"
"4855","succernere","succern","succernere","succrēv","succrētus","ふるいにかける、ふるいにかける","to sift through, to sift","3","0","0","0","0","0"
"4856","succipere","succipi","succipere","succēp","succeptus","引き受ける、支援する、取り上げる","to undertake, to support, to take up","3a","0","0","0","0","0"
"4857","succrēscere","succrēsc","succrēscere","-","-","下に成長する、成長する","to grow under, to grow up","3","0","1","0","1","0"
"4858","succumbere","succumb","succumbere","succubu","succubitus","横になる、倒れる","to lie down, to collapse","3","0","0","0","0","0"
"4859","suēscere","suēsc","suēscere","suēv","suētus","慣れる","to become accustomed","3","0","0","0","0","0"
"4860","sufficere","suffici","sufficere","suffēc","suffectus","提供する、提供する、余裕がある、与える、提供する、与える、下に置く、中に入れる、浸す、染める、染み込ませる、染み込ませる、染み込ませる、染み込ませる、欠員に任命する、代用として選ぶ、雇用する、基礎を築く、十分である、適切である、有能である、する 十分、利用する、満足させる","to supply, to provide, to afford, to give, to furnish, to yield, to put under, to put among, to dip, to dye, to steep, to impregnate, to tinge, to imbue, to appoint to vacancy, to choose as substitute, to employ in, to lay foundation for, to be sufficient, to be adequate, to be capable, to suffice, to avail, to satisfy","3a","0","0","0","0","0"
"4861","suffodere","suffodi","suffodere","suffōd","suffossus","弱体化する、掘り下げる","to undermine, to dig under","3a","0","0","0","0","0"
"4862","suffugere","suffugi","suffugere","suffūg","suffugitus","逃げる、逃げる","to flee away, to flee from","3a","0","0","0","0","0"
"4863","suffundere","suffund","suffundere","suffūd","suffūsus","注ぐ、注ぎ込む、注ぐ","to pour in, to pour on, to suffuse","3","0","0","0","0","0"
"4864","superaddere","superadd","superaddere","superaddid","superadditus","上に追加する","to add above","3","0","0","0","0","0"
"4865","supercernere","supercern","supercernere","supercrēv","supercrētus","ふるいにかける、ふるいにかける","to sift upon, to sift over","3","0","0","0","0","0"
"4866","supercrēscere","supercrēsc","supercrēscere","-","-","成長する","to grow over","3","0","1","0","1","0"
"4867","superexcurrere","superexcurr","superexcurrere","superexcucurr","superexcursus","駆け寄る、乗り越す","to run over, to stretch over","3","0","0","0","0","0"
"4868","superfugere","superfugi","superfugere","superfūg","-","物をめぐって逃げる","to flee away over thing","3a","0","0","0","0","0"
"4869","superfundere","superfund","superfundere","superfūd","superfūsus","注ぐ、こぼれる","to pour over, to spill over","3","0","0","0","0","0"
"4870","superiacere","superiaci","superiacere","superiēc","superiactus","上に投げる、散らばる","to throw on top, to scatter over","3a","0","0","0","0","0"
"4871","superjacere","superjaci","superjacere","superjēc","superjactus","上に投げる、散らばる","to throw on top, to scatter over","3a","0","0","0","0","0"
"4872","superpōnere","superpōn","superpōnere","superposu","superpositus","上に置く","to place on top","3","0","0","0","0","0"
"4873","suppingere","supping","suppingere","suppīnx","suppīnxus","塗りつぶす","to paint over","3","0","0","0","0","0"
"4874","suppōnere","suppōn","suppōnere","supposu","suppositus","下に置く、代用する","to place under, to substitute","3","0","0","0","0","0"
"4875","supterfugere","supterfugi","supterfugere","supterfūg","-","ひそかに逃げる、逃げる、避ける","to flee secretly, to escape, to avoid","3a","0","1","0","0","0"
"4876","surrumpere","surrump","surrumpere","surrūp","surruptus","下から切り離す、破壊する","to break off below, to destroy","3","0","0","0","0","0"
"4877","suscipere","suscipi","suscipere","suscēp","susceptus","引き受ける、支援する、取り上げる","to undertake, to support, to take up","3a","0","0","0","0","0"
"4878","tābēscere","tābēsc","tābēscere","-","-","溶ける、消耗する、腐敗する","to melt, to waste away, to rot away","3","0","1","0","1","0"
"4880","tepēscere","tepēsc","tepēscere","-","-","暖かくなる","to grow warm","3","0","1","0","1","0"
"4881","terere","ter","terere","trīv","trītus","こする、すり減る","to rub, to wear out","3","0","0","0","0","0"
"4883","torpēscere","torpēsc","torpēscere","-","-","麻痺する","to grow numb","3","0","1","0","1","0"
"4885","trāicere","trāici","trāicere","trāiēc","trāiectus","転送する、運ぶ、通過する、通り抜ける","to transfer, to transport, to pass through, to pierce through","3a","0","0","0","0","0"
"4886","trājicere","trājici","trājicere","trājiēc","trājiectus","転送する、運ぶ、通過する、通り抜ける","to transfer, to transport, to pass through, to pierce through","3a","0","0","0","0","0"
"4887","trānsfodere","trānsfodi","trānsfodere","trānsfōd","trānsfossus","突き刺す、突き刺す","to transfix, to pierce","3a","0","0","0","0","0"
"4888","trānsfugere","trānsfugi","trānsfugere","trānsfūg","trānsfugitus","敵に渡る、脱走する","to go over to enemy, to desert","3a","0","0","0","0","0"
"4889","trānsfundere","trānsfund","trānsfundere","trānsfūd","trānsfūsus","別の容器に移す、輸血する","to decant, to transfuse","3","0","0","0","0","0"
"4890","trānsigere","trānsig","trānsigere","trānsēg","trānsactus","突き刺す、突き刺す、成し遂げる","to stab, to pierce, to accomplish","3","0","0","0","0","0"
"4891","trānspōnere","transpon","trānspōnere","trānsposu","trānspositus","翻訳する、転送する","to translate, to transfer","3","0","0","0","0","0"
"4892","tumēscere","tumēsc","tumēscere","-","-","盛り上がる、盛り上がる","to swell, to become excited","3","0","1","0","1","0"
"4893","tundere","tund","tundere","tutud","tūnsus","倒す、潰す","to beat, to crush","3","0","0","0","0","0"
"4894","usucapere","usucapi","usucapere","ūsūcēp","ūsūcaptus","絶え間ない所有によって所有権を獲得する","to acquire ownership by uninterrupted possession","3a","0","0","0","0","0"
"4895","valēscere","valēsc","valēscere","-","-","強くなる、力を得る","to grow strong, to acquire strength","3","0","1","0","1","0"
"4896","vesperāscere","vesperāsc","vesperāscere","vesperāv","-","夕方に向かって成長する、夕方になる","to grow towards evening, to become evening","3","0","1","0","0","0"
"4897","vigēscere","vigēsc","vigēscere","-","-","にぎやかになる、栄え始める","to become lively, to begin to florurish","3","0","1","0","1","0"
"4898","vīlipendere","vilipend","vīlipendere","-","-","軽蔑する","to despise","3","0","1","0","1","0"
"4900","virēscere","virēsc","virēscere","-","-","成長する、緑になる、緑化する、芽を出す、生い茂る、茂る、生える","to grow, to become green, to become verdant, to shoot forth, to flourish, to prosper, to grow","3","0","0","0","0","0"
